minuto_utc,num_ticks_last,volume_total,last_first,last_last,last_high,last_low,bid_min,bid_max,bid_avg,ask_min,ask_max,ask_avg,spread_avg,spread_median,spread_min,spread_max,spread_n_amostras
2025-06-12T23:52:00Z,95,104,21871.0,21870.0,21873.25,21869.0,21869.0,21873.25,21871.17731829574,21869.25,21873.75,21871.740084985835,0.5627666900945769,0.5,0.25,1.0,95
2025-06-12T23:53:00Z,163,187,21869.75,21866.0,21869.75,21865.25,21865.0,21869.75,21866.722610722612,21865.75,21870.5,21867.470512820513,0.7479020979008055,0.5,0.25,1.0,163
2025-06-12T23:54:00Z,239,261,21866.25,21867.5,21867.5,21863.25,21863.0,21866.75,21864.547592997813,21863.75,21867.5,21865.137768817203,0.5901758193904243,0.5,0.25,0.75,239
2025-06-12T23:55:00Z,127,136,21867.25,21865.75,21868.0,21865.25,21865.0,21867.5,21866.3918128655,21865.75,21868.25,21866.941640378547,0.5498275130485126,0.5,0.25,1.0,127
2025-06-12T23:56:00Z,121,132,21865.75,21867.75,21868.25,21865.75,21865.5,21868.0,21866.755300353358,21866.0,21868.5,21867.35185185185,0.5965514984927722,0.5,0.25,0.75,121
2025-06-12T23:57:00Z,109,119,21867.75,21865.0,21868.75,21863.5,21863.25,21868.25,21865.395543175488,21864.0,21868.75,21866.25,0.8544568245124537,0.5,0.25,1.0,109
2025-06-12T23:58:00Z,1945,2422,21864.5,21844.25,21865.5,21843.0,21843.0,21865.5,21852.75696740671,21843.5,21866.0,21852.784612087442,0.02764468073291937,0.5,0.25,7.25,1945
2025-06-12T23:59:00Z,5615,6444,21843.75,21784.0,21844.5,21784.0,21784.0,21844.5,21808.587479895457,21785.0,21844.75,21809.46225912656,0.8747792311041849,0.75,0.25,3.75,5615
2025-06-13T00:00:00Z,6245,7338,21785.0,21755.25,21793.25,21695.5,21695.0,21817.0,21739.84891329303,21675.0,21793.5,21743.040752413628,3.1918391205981607,1.5,-142.0,12.0,6245
2025-06-13T00:01:00Z,3388,3605,21754.0,21743.0,21754.0,21716.75,21716.75,21754.0,21737.714445410507,21720.25,21755.25,21738.35597953904,0.64153412853193,0.75,0.25,13.5,3388
2025-06-13T00:02:00Z,4347,4644,21743.25,21705.5,21751.25,21702.0,21702.0,21751.0,21725.79211970075,21704.75,21751.75,21726.361955054013,0.5698353532643523,0.75,0.25,5.75,4347
2025-06-13T00:03:00Z,4922,5373,21706.75,21715.5,21726.25,21681.0,21680.75,21726.0,21702.950413406827,21681.5,21726.75,21704.762330910096,1.8119175032697967,0.75,0.25,4.75,4922
2025-06-13T00:04:00Z,5785,6579,21714.25,21660.25,21714.25,21638.0,21638.0,21714.75,21683.778399006034,21638.5,21715.5,21685.531970784214,1.753571778179321,0.75,0.25,3.75,5785
2025-06-13T00:05:00Z,9113,9666,21660.75,21658.0,21671.5,21586.0,21586.0,21669.75,21638.4420459878,21586.5,21671.75,21639.162958544588,0.720912556789699,1.0,0.25,5.5,9113
2025-06-13T00:06:00Z,4288,4449,21658.75,21697.5,21705.75,21648.0,21647.5,21704.0,21679.96383541596,21648.5,21705.75,21680.963205869277,0.9993704533153505,1.0,0.25,6.75,4288
2025-06-13T00:07:00Z,3818,3954,21696.25,21681.5,21698.25,21651.0,21650.5,21698.0,21673.10084898379,21651.5,21699.0,21674.296646495208,1.1957975114164583,0.75,0.25,4.75,3818
2025-06-13T00:08:00Z,3730,3977,21680.5,21684.25,21699.25,21659.75,21659.5,21698.75,21677.402136006975,21660.0,21699.5,21678.143018441853,0.7408824348785856,0.75,0.25,3.25,3730
2025-06-13T00:09:00Z,2895,2970,21684.0,21662.25,21685.75,21651.75,21651.5,21685.25,21670.14151299879,21652.25,21686.0,21670.283409592932,0.1418965941411443,0.75,0.25,4.0,2895
2025-06-13T00:10:00Z,3517,3652,21661.75,21652.75,21670.75,21633.25,21633.0,21670.0,21650.665103448275,21634.25,21670.75,21652.116080623804,1.4509771755292604,1.0,0.25,4.5,3517
2025-06-13T00:11:00Z,2026,2150,21651.75,21657.25,21668.5,21648.25,21647.75,21668.0,21657.008041286605,21648.5,21668.75,21658.02735955056,1.0193182639559382,0.75,0.25,4.0,2026
2025-06-13T00:12:00Z,1724,1813,21657.25,21679.5,21679.5,21650.75,21650.5,21679.5,21661.6183054106,21651.25,21680.0,21662.572329175706,0.9540237651053758,0.75,0.25,2.25,1724
2025-06-13T00:13:00Z,2739,3070,21679.75,21673.25,21691.0,21664.0,21663.75,21690.25,21678.63708444784,21665.25,21691.0,21679.19503645541,0.5579520075698383,0.75,0.25,2.75,2739
2025-06-13T00:14:00Z,2199,2524,21673.5,21705.25,21718.5,21673.5,21672.75,21730.0,21699.412393748287,21660.0,21718.75,21700.01803723817,0.6056434898819134,1.0,-70.0,14.0,2199
2025-06-13T00:15:00Z,2310,2428,21706.5,21697.0,21710.0,21685.25,21685.25,21707.75,21698.741889985897,21686.0,21710.0,21700.183750496624,1.4418605107275653,1.0,0.25,7.75,2310
2025-06-13T00:16:00Z,2467,2588,21696.75,21671.75,21702.5,21670.75,21670.75,21702.25,21680.354303582786,21671.5,21703.0,21681.38974387778,1.0354402949924406,1.0,0.25,7.25,2467
2025-06-13T00:17:00Z,3928,4108,21672.75,21660.5,21676.25,21629.0,21629.0,21676.25,21655.773369429924,21629.5,21676.75,21656.278253748267,0.5048843183431018,0.75,0.25,3.75,3928
2025-06-13T00:18:00Z,2128,2231,21659.5,21633.75,21663.0,21632.25,21632.25,21663.0,21652.49803678446,21633.25,21663.5,21653.480683578622,0.9826467941638839,0.75,0.25,2.5,2128
2025-06-13T00:19:00Z,3185,3373,21633.75,21632.25,21638.75,21608.75,21608.5,21638.25,21621.94206909135,21608.75,21639.0,21622.735895753816,0.7938266624660173,0.75,0.25,3.5,3185
2025-06-13T00:20:00Z,4471,4753,21632.75,21619.75,21645.0,21576.75,21576.75,21644.25,21613.55953693495,21578.25,21645.0,21614.082223113965,0.5226861790142721,0.75,0.25,4.25,4471
2025-06-13T00:21:00Z,3001,3212,21619.25,21612.5,21633.0,21598.25,21598.25,21633.25,21614.753824756608,21599.0,21634.0,21615.616800663603,0.8629759069954162,0.75,0.25,2.5,3001
2025-06-13T00:22:00Z,1959,2110,21612.5,21588.5,21620.0,21588.0,21588.0,21619.5,21607.075995024876,21588.75,21620.0,21608.321841560235,1.2458465353593056,0.75,0.25,3.0,1959
2025-06-13T00:23:00Z,2587,2803,21588.75,21602.75,21612.5,21580.0,21580.0,21612.25,21596.048723536736,21581.0,21612.75,21596.406507959906,0.3577844231695053,0.75,0.25,3.75,2587
2025-06-13T00:24:00Z,1831,2080,21602.75,21608.25,21616.75,21593.75,21593.75,21616.25,21603.98628452516,21594.25,21617.0,21605.020371097584,1.0340865724247124,0.75,0.25,2.0,1831
2025-06-13T00:25:00Z,2093,2307,21608.75,21614.25,21630.75,21601.0,21600.75,21630.25,21613.99013084941,21601.75,21631.0,21615.05436832181,1.064237472397508,0.75,0.25,3.75,2093
2025-06-13T00:26:00Z,1545,1630,21614.25,21611.5,21619.5,21599.25,21598.75,21619.0,21608.53348377653,21599.5,21619.5,21609.584455818964,1.0509720424342959,0.75,0.25,2.75,1545
2025-06-13T00:27:00Z,1056,1142,21611.5,21605.0,21613.25,21598.0,21598.0,21613.25,21606.284243216738,21599.25,21614.25,21607.17000697107,0.8857637543333112,0.75,0.25,1.75,1056
2025-06-13T00:28:00Z,1558,1622,21604.5,21611.0,21616.0,21591.5,21591.25,21615.5,21604.431952283223,21592.0,21616.5,21605.459073604063,1.0271213208397967,0.75,0.25,5.75,1558
2025-06-13T00:29:00Z,910,981,21610.5,21598.75,21613.25,21597.75,21597.75,21612.5,21603.913796164772,21598.25,21613.75,21604.769922254614,0.8561260898422915,0.75,0.25,2.5,910
2025-06-13T00:30:00Z,2616,2768,21599.5,21614.25,21622.5,21582.5,21582.5,21622.0,21600.04728037216,21583.0,21622.75,21601.670558726863,1.6232783547020517,0.75,0.25,2.0,2616
2025-06-13T00:31:00Z,1294,1471,21615.0,21614.75,21620.75,21608.75,21608.5,21620.0,21614.467238421956,21609.25,21620.75,21615.265485996704,0.7982475747485296,0.75,0.25,2.25,1294
2025-06-13T00:32:00Z,3047,3297,21614.75,21566.25,21622.0,21558.0,21557.25,21621.25,21583.3267633165,21558.75,21622.25,21585.49620355412,2.1694402376197104,0.75,0.25,2.75,3047
2025-06-13T00:33:00Z,2903,3085,21566.75,21594.75,21600.0,21555.0,21555.0,21599.75,21573.83562615232,21556.0,21600.0,21574.39180611656,0.5561799642418919,1.0,0.25,4.25,2903
2025-06-13T00:34:00Z,1722,1817,21595.25,21579.75,21604.0,21568.5,21568.5,21603.5,21583.011386811693,21569.25,21604.5,21584.46197257384,1.4505857621479663,1.0,0.25,3.0,1722
2025-06-13T00:35:00Z,993,1087,21578.0,21577.0,21584.0,21570.0,21569.25,21583.5,21576.616093880973,21570.0,21584.0,21577.471579164943,0.855485283969756,1.0,0.25,4.5,993
2025-06-13T00:36:00Z,1649,1755,21577.0,21578.75,21582.25,21559.5,21559.25,21581.0,21568.55810121199,21559.5,21582.5,21569.569937694705,1.0118364827139885,0.75,0.25,2.0,1649
2025-06-13T00:37:00Z,2102,2231,21578.25,21586.5,21604.25,21570.25,21570.0,21604.0,21585.970743065398,21570.25,21605.0,21586.99111776447,1.0203746990737272,0.75,0.25,3.5,2102
2025-06-13T00:38:00Z,1478,1570,21587.0,21589.75,21593.25,21572.0,21571.25,21592.25,21581.701923076922,21572.0,21593.25,21582.658022333235,0.9560992563128821,0.75,0.25,3.5,1478
2025-06-13T00:39:00Z,924,977,21589.25,21582.5,21598.25,21580.0,21580.0,21598.25,21588.811282811177,21580.75,21599.0,21590.064377252704,1.2530944415266276,1.0,0.25,3.5,924
2025-06-13T00:40:00Z,894,932,21583.25,21581.75,21589.25,21571.75,21571.5,21589.0,21581.460315789474,21572.75,21589.75,21582.15550293189,0.6951871424171259,0.75,0.25,2.0,894
2025-06-13T00:41:00Z,750,820,21582.5,21581.25,21593.75,21580.0,21580.0,21593.25,21586.800436681224,21581.0,21593.75,21587.771141215107,0.9707045338836906,0.75,0.25,2.0,750
2025-06-13T00:42:00Z,1193,1274,21581.25,21597.5,21601.75,21574.75,21574.5,21601.5,21587.97450206044,21575.25,21602.0,21588.60544982699,0.6309477665527083,0.75,0.25,2.0,1193
2025-06-13T00:43:00Z,1078,1180,21597.0,21598.75,21608.5,21594.5,21594.25,21605.75,21599.5288093415,21595.25,21608.5,21600.78522370487,1.2564143633680942,1.0,0.25,3.5,1078
2025-06-13T00:44:00Z,1694,1791,21598.0,21595.25,21611.5,21581.75,21581.0,21611.0,21597.97599758162,21582.0,21611.75,21598.8387012987,0.8627037170808762,1.0,0.25,5.0,1694
2025-06-13T00:45:00Z,1505,1611,21596.5,21603.5,21617.25,21591.5,21591.25,21616.75,21605.996771653543,21591.75,21617.25,21607.7530411728,1.75626951925733,1.0,0.25,3.25,1505
2025-06-13T00:46:00Z,983,1079,21604.25,21596.5,21611.25,21590.0,21590.0,21610.25,21602.008319805194,21590.75,21611.25,21603.088439177103,1.0801193719089497,1.0,0.25,5.0,983
2025-06-13T00:47:00Z,826,881,21597.0,21613.5,21615.0,21591.25,21591.0,21614.0,21602.059759547385,21592.0,21615.0,21602.473136246786,0.4133766994018515,1.0,0.25,2.75,826
2025-06-13T00:48:00Z,956,1031,21613.25,21615.25,21620.0,21611.25,21611.0,21619.5,21614.913378684807,21612.75,21620.25,21615.877821906353,0.9644432215463894,0.75,0.25,2.75,956
2025-06-13T00:49:00Z,1428,1518,21615.0,21600.25,21615.0,21598.5,21598.25,21615.0,21605.834455503515,21599.25,21615.5,21606.712719298244,0.8782637947297189,0.75,0.25,2.75,1428
2025-06-13T00:50:00Z,1310,1389,21600.75,21588.75,21601.5,21585.25,21585.0,21601.0,21593.45975752264,21586.0,21601.75,21594.281568686263,0.8218111636233516,0.75,0.25,3.0,1310
2025-06-13T00:51:00Z,1447,1565,21588.25,21578.5,21595.25,21577.25,21577.25,21595.25,21584.025391180654,21577.75,21596.0,21584.938261752755,0.912870572101383,0.75,0.25,4.75,1447
2025-06-13T00:52:00Z,3421,3787,21578.25,21544.5,21580.0,21540.25,21540.25,21579.75,21561.82706164932,21541.0,21580.5,21562.905360199158,1.0782985498372,0.75,0.25,4.5,3421
2025-06-13T00:53:00Z,3094,3304,21544.5,21543.75,21555.25,21531.5,21531.25,21555.0,21543.31405059186,21532.0,21556.0,21544.444811607413,1.1307610155527072,0.75,0.25,4.5,3094
2025-06-13T00:54:00Z,2472,2659,21544.5,21531.0,21553.75,21526.25,21526.0,21553.0,21540.41538014608,21527.75,21554.25,21541.51750434645,1.1021242003698717,0.75,0.25,2.75,2472
2025-06-13T00:55:00Z,1646,1792,21531.5,21543.75,21545.5,21528.0,21527.25,21545.5,21536.211952393012,21528.0,21546.0,21537.20298403886,0.9910316458481248,0.75,0.25,2.75,1646
2025-06-13T00:56:00Z,1512,1669,21543.25,21553.75,21558.0,21534.0,21534.0,21555.75,21544.298302872063,21534.5,21558.25,21544.956557171514,0.6582542994510732,0.75,0.25,2.5,1512
2025-06-13T00:57:00Z,1782,1921,21553.25,21557.5,21575.0,21547.5,21547.5,21574.0,21557.980611045827,21548.5,21575.0,21558.790381628576,0.8097705827494792,0.75,0.25,4.0,1782
2025-06-13T00:58:00Z,1146,1228,21556.0,21562.75,21567.25,21551.75,21551.0,21566.75,21559.74559309585,21551.75,21567.5,21560.819965277777,1.074372181927174,0.75,0.25,2.5,1146
2025-06-13T00:59:00Z,932,1001,21562.5,21567.25,21573.5,21557.5,21557.25,21572.5,21564.65568475452,21558.0,21573.75,21565.604469632166,0.948784877644357,0.75,0.25,3.0,932
2025-06-13T01:00:00Z,1260,1310,21567.25,21561.0,21570.5,21554.5,21554.0,21570.0,21561.81876491647,21554.5,21571.25,21562.92781966698,1.1090547505118593,0.75,0.25,1.75,1260
2025-06-13T01:01:00Z,1612,1737,21560.75,21539.5,21561.25,21537.75,21537.5,21560.75,21548.401467654603,21537.75,21562.0,21548.79288641686,0.3914187622576719,0.75,0.25,4.75,1612
2025-06-13T01:02:00Z,1371,1514,21538.75,21535.0,21542.25,21530.25,21530.0,21541.25,21535.883849557522,21530.75,21542.5,21537.190044826297,1.3061952687748999,0.75,0.25,3.25,1371
2025-06-13T01:03:00Z,1096,1198,21534.5,21547.5,21554.75,21533.0,21533.0,21554.0,21543.695128205127,21533.75,21554.75,21544.892882947977,1.1977547428505204,0.75,0.25,2.75,1096
2025-06-13T01:04:00Z,1142,1241,21547.75,21530.75,21549.25,21528.5,21528.25,21548.5,21536.56235936998,21528.75,21549.5,21537.814729777463,1.2523704074847046,0.75,0.25,2.75,1142
2025-06-13T01:05:00Z,974,1032,21531.0,21529.25,21543.75,21529.25,21529.0,21542.75,21535.621208742195,21529.5,21544.25,21536.78381397238,1.1626052301835443,1.0,0.25,4.75,974
2025-06-13T01:06:00Z,814,842,21529.25,21538.5,21539.25,21527.25,21527.0,21538.75,21532.658133333334,21528.5,21539.75,21533.89958107442,1.2414477410857216,0.75,0.25,2.25,814
2025-06-13T01:07:00Z,875,920,21538.0,21546.75,21548.5,21535.5,21535.5,21547.75,21540.23475609756,21535.75,21548.75,21540.960157841142,0.7254017435807327,0.75,0.25,1.75,875
2025-06-13T01:08:00Z,646,760,21546.5,21545.75,21549.25,21536.25,21535.75,21548.25,21542.725461741426,21536.75,21549.25,21543.588348271445,0.8628865300197504,0.75,0.25,2.25,646
2025-06-13T01:09:00Z,839,911,21543.75,21540.5,21554.5,21538.25,21538.0,21553.5,21543.890831953642,21539.0,21554.75,21544.92402902262,1.0331970689767331,0.75,0.25,3.0,839
2025-06-13T01:10:00Z,2220,2357,21539.5,21533.0,21540.0,21518.0,21518.0,21540.0,21528.583855472014,21518.75,21541.0,21529.91008499171,1.326229519694607,0.75,0.25,4.0,2220
2025-06-13T01:11:00Z,2886,3133,21532.5,21516.5,21534.25,21505.75,21505.75,21533.5,21516.41573516767,21506.5,21535.0,21517.295604214687,0.8798690470175643,0.75,0.25,3.5,2886
2025-06-13T01:12:00Z,825,871,21516.75,21510.75,21519.5,21510.0,21509.75,21519.0,21514.51201161563,21510.5,21519.5,21515.26288404361,0.7508724279796297,0.75,0.25,1.5,825
2025-06-13T01:13:00Z,2462,2691,21511.25,21499.5,21516.25,21489.0,21489.0,21515.25,21499.957361355635,21490.5,21516.25,21500.836122661123,0.8787613054882968,1.0,0.25,1.75,2462
2025-06-13T01:14:00Z,1438,1533,21499.0,21514.0,21515.0,21498.0,21497.25,21514.5,21506.472231543623,21498.0,21515.0,21507.16944717043,0.6972156268057006,0.75,0.25,2.25,1438
2025-06-13T01:15:00Z,1458,1567,21515.0,21527.0,21528.25,21509.25,21508.75,21528.0,21518.14386072083,21509.75,21528.5,21518.92598087702,0.782120156189194,0.75,0.25,2.5,1458
2025-06-13T01:16:00Z,1380,1565,21527.75,21525.5,21535.0,21518.5,21518.25,21533.25,21525.057941769963,21518.75,21535.0,21525.804570467746,0.7466286977833079,0.75,0.25,2.0,1380
2025-06-13T01:17:00Z,1108,1206,21524.5,21525.25,21536.25,21519.0,21519.0,21536.0,21529.589940621725,21520.0,21536.5,21530.65538869258,1.0654480708544725,0.75,0.25,3.75,1108
2025-06-13T01:18:00Z,562,599,21524.5,21527.75,21528.75,21522.75,21522.0,21528.5,21525.307037037037,21523.0,21529.25,21526.1481077147,0.8410706776630832,0.75,0.25,2.75,562
2025-06-13T01:19:00Z,742,781,21528.0,21523.25,21535.25,21521.0,21520.75,21534.25,21528.36466346154,21521.5,21535.5,21528.820284296027,0.45562083448749036,0.75,0.25,1.25,742
2025-06-13T01:20:00Z,865,920,21522.75,21530.25,21538.0,21522.75,21522.5,21537.5,21531.743199848886,21523.75,21538.25,21532.6621829362,0.9189830873147002,0.75,0.25,1.5,865
2025-06-13T01:21:00Z,1155,1344,21530.5,21545.0,21545.5,21526.5,21526.25,21545.0,21538.377604166668,21526.75,21545.75,21538.716928618207,0.3393244515391416,0.75,0.25,3.75,1155
2025-06-13T01:22:00Z,1702,1901,21545.25,21551.5,21560.25,21543.75,21543.0,21559.5,21551.838985179602,21544.0,21560.5,21552.89384920635,1.054864026747964,0.75,0.25,2.5,1702
2025-06-13T01:23:00Z,1012,1108,21551.75,21552.25,21563.0,21551.25,21551.0,21562.5,21555.57699178278,21551.75,21563.25,21556.311361836895,0.7343700541168801,0.75,0.25,2.0,1012
2025-06-13T01:24:00Z,839,916,21553.0,21550.5,21556.75,21543.75,21543.75,21557.0,21550.37717121588,21544.75,21558.0,21551.21864820847,0.8414769925875589,0.75,0.25,3.25,839
2025-06-13T01:25:00Z,1083,1163,21551.0,21563.75,21568.5,21546.25,21545.25,21566.75,21555.475592073464,21547.0,21568.5,21556.102899906455,0.627307832990482,0.75,0.25,2.25,1083
2025-06-13T01:26:00Z,856,917,21563.75,21559.75,21565.75,21558.25,21558.0,21565.5,21561.163922155687,21558.5,21566.5,21561.835718457944,0.6717963022565527,0.75,0.25,1.75,856
2025-06-13T01:27:00Z,504,566,21559.5,21557.5,21564.75,21555.25,21555.0,21563.75,21558.15239448052,21555.75,21565.0,21559.02799377916,0.8755992986407364,0.75,0.25,2.25,504
2025-06-13T01:28:00Z,1264,1417,21558.0,21535.75,21558.5,21530.75,21530.75,21558.0,21543.106962025315,21534.5,21558.75,21544.364610483637,1.2576484583223646,0.75,0.25,1.75,1264
2025-06-13T01:29:00Z,808,868,21536.25,21538.25,21542.0,21530.25,21530.0,21541.0,21536.052391799545,21531.25,21542.0,21536.91582064298,0.863428843433212,0.75,0.25,1.75,808
2025-06-13T01:30:00Z,928,1015,21537.5,21523.5,21539.0,21523.25,21523.0,21539.0,21529.856747130987,21523.5,21539.75,21530.32865392274,0.47190679175400874,0.75,0.25,1.25,928
2025-06-13T01:31:00Z,1141,1231,21524.0,21523.5,21537.75,21516.25,21516.0,21534.25,21526.165826458906,21516.5,21537.75,21526.611352657004,0.4455261980983778,0.75,0.25,2.0,1141
2025-06-13T01:32:00Z,1421,1514,21523.25,21530.5,21534.5,21512.0,21512.0,21533.25,21523.549176897322,21512.25,21534.5,21523.983532934133,0.43435603681064094,0.75,0.25,2.25,1421
2025-06-13T01:33:00Z,1173,1276,21531.5,21544.25,21548.5,21530.5,21530.0,21548.25,21539.278555157827,21531.0,21548.75,21540.35576923077,1.0772140729422972,0.75,0.25,2.0,1173
2025-06-13T01:34:00Z,715,772,21544.75,21539.75,21547.75,21536.5,21536.25,21546.25,21541.049736842106,21536.75,21548.0,21541.728347502656,0.6786106605504756,0.75,0.25,1.5,715
2025-06-13T01:35:00Z,857,930,21539.0,21548.5,21550.0,21533.5,21533.25,21549.0,21540.37445793582,21534.0,21550.0,21541.144155307724,0.7696973719030211,0.75,0.25,2.5,857
2025-06-13T01:36:00Z,823,874,21548.25,21549.0,21554.75,21544.5,21544.25,21554.0,21549.6777668952,21545.0,21554.75,21550.45508658009,0.7773196848866064,0.75,0.25,2.0,823
2025-06-13T01:37:00Z,883,955,21549.0,21558.75,21563.0,21537.5,21536.75,21560.75,21548.29281567489,21537.5,21563.0,21548.824343152864,0.5315274779750325,0.75,0.25,2.0,883
2025-06-13T01:38:00Z,2084,2280,21558.25,21580.75,21586.0,21552.0,21551.75,21584.5,21570.183912534165,21552.5,21586.0,21571.451758102095,1.2678455679306353,0.75,0.25,3.0,2084
2025-06-13T01:39:00Z,1541,1703,21581.75,21572.25,21583.5,21568.75,21568.0,21583.0,21576.92022838499,21569.0,21584.0,21577.790691927512,0.8704635425201559,0.75,0.25,4.25,1541
2025-06-13T01:40:00Z,758,844,21573.0,21565.5,21576.75,21562.5,21562.5,21576.25,21569.993463010203,21563.0,21577.25,21570.93065231159,0.9371893013849331,1.0,0.25,2.5,758
2025-06-13T01:41:00Z,1130,1222,21565.75,21568.5,21569.5,21555.0,21555.0,21568.5,21560.80025337838,21555.5,21569.5,21561.86859838275,1.0683450043688936,1.0,0.25,4.75,1130
2025-06-13T01:42:00Z,807,877,21568.25,21561.5,21569.5,21553.25,21553.0,21569.25,21562.560411899314,21554.5,21570.0,21563.066927322907,0.5065154235926457,0.75,0.25,2.25,807
2025-06-13T01:43:00Z,802,899,21560.25,21569.25,21570.5,21554.5,21554.5,21570.0,21562.536216446526,21555.25,21570.75,21563.053125,0.5169085534726037,0.75,0.25,4.75,802
2025-06-13T01:44:00Z,675,783,21569.75,21574.25,21578.75,21568.75,21568.0,21577.25,21572.237474610698,21568.75,21578.75,21572.9630794702,0.7256048595008906,0.75,0.25,1.5,675
2025-06-13T01:45:00Z,969,1138,21574.5,21584.75,21589.0,21574.0,21573.25,21588.5,21581.60009910803,21574.0,21589.5,21582.44315211709,0.8430530090627144,0.75,0.25,2.0,969
2025-06-13T01:46:00Z,1019,1149,21585.25,21583.25,21591.75,21580.5,21580.25,21591.0,21585.50846651446,21581.25,21591.75,21586.454345815997,0.945879301536479,0.75,0.25,2.0,1019
2025-06-13T01:47:00Z,655,731,21583.0,21589.75,21590.75,21579.0,21579.0,21589.75,21584.077682563337,21579.75,21590.75,21584.914074355085,0.8363917917486106,0.75,0.25,1.5,655
2025-06-13T01:48:00Z,871,969,21589.5,21582.25,21595.0,21581.0,21581.0,21594.5,21587.24094299414,21581.5,21595.0,21587.894859813085,0.6539168189447082,0.75,0.25,2.0,871
2025-06-13T01:49:00Z,726,780,21582.25,21581.5,21585.25,21574.25,21574.25,21584.0,21579.5384,21575.25,21585.25,21580.35054495913,0.8121449591271812,0.75,0.25,1.75,726
2025-06-13T01:50:00Z,551,591,21581.5,21573.5,21582.25,21572.0,21572.0,21582.0,21575.958448753463,21572.75,21582.25,21576.753989361703,0.7955406082401169,0.75,0.25,2.0,551
2025-06-13T01:51:00Z,548,727,21573.25,21577.0,21582.0,21572.5,21572.0,21581.5,21577.385806074766,21572.5,21582.5,21578.304678848282,0.9188727735163411,0.75,0.25,2.5,548
2025-06-13T01:52:00Z,556,622,21577.0,21581.25,21584.25,21575.0,21574.0,21583.75,21580.271061643834,21574.75,21584.5,21580.974608043627,0.7035463997926854,0.75,0.25,2.5,556
2025-06-13T01:53:00Z,606,673,21581.25,21589.25,21590.5,21577.75,21577.5,21589.75,21585.410613650594,21578.5,21590.5,21586.172104926423,0.7614912758290302,0.75,0.25,1.5,606
2025-06-13T01:54:00Z,577,678,21589.5,21589.0,21592.0,21585.75,21585.25,21591.25,21588.912096774195,21586.0,21592.0,21589.714198036007,0.802101261811913,0.75,0.25,1.5,577
2025-06-13T01:55:00Z,878,1079,21589.0,21607.0,21607.0,21587.75,21587.75,21606.25,21593.518176400477,21588.75,21607.25,21594.308053040102,0.7898766396247083,0.75,0.25,3.5,878
2025-06-13T01:56:00Z,1420,1587,21607.0,21611.0,21616.25,21601.0,21601.0,21615.5,21610.51338502048,21601.75,21616.25,21611.38782051282,0.8744354923401261,0.75,0.25,1.75,1420
2025-06-13T01:57:00Z,578,652,21611.0,21610.0,21614.0,21607.25,21607.25,21613.25,21611.009782608697,21609.0,21614.25,21611.89248366013,0.8827010514323774,0.75,0.25,1.5,578
2025-06-13T01:58:00Z,667,760,21610.5,21617.0,21617.75,21609.25,21608.75,21617.0,21613.125629722923,21609.5,21617.75,21613.95661724327,0.8309875203485717,0.75,0.25,1.25,667
2025-06-13T01:59:00Z,717,802,21616.75,21612.75,21619.75,21608.5,21608.25,21618.75,21612.139056831922,21609.0,21619.75,21612.876785714285,0.7377288823627168,0.75,0.25,1.5,717
2025-06-13T02:00:00Z,998,1098,21612.75,21600.75,21614.5,21600.75,21600.5,21613.75,21609.359753312016,21601.25,21614.75,21610.218572054313,0.8588187422974443,0.75,0.25,1.5,998
2025-06-13T02:01:00Z,1143,1274,21601.5,21592.0,21604.75,21588.25,21588.25,21603.75,21596.022451963243,21588.75,21604.75,21597.12916165263,1.1067096893857524,0.75,0.25,1.75,1143
2025-06-13T02:02:00Z,656,711,21591.5,21594.0,21598.75,21589.75,21589.0,21598.25,21593.986053719007,21590.5,21599.0,21594.850820232397,0.8647665133903502,0.75,0.25,1.5,656
2025-06-13T02:03:00Z,696,770,21593.75,21587.0,21595.75,21585.0,21584.75,21595.5,21589.61921875,21585.5,21596.25,21590.535248815166,0.9160300651674333,0.75,0.25,1.25,696
2025-06-13T02:04:00Z,943,1077,21587.75,21575.0,21589.0,21570.0,21570.0,21587.75,21579.272033898305,21571.5,21589.0,21580.056203605513,0.7841697072071838,0.75,0.25,2.0,943
2025-06-13T02:05:00Z,1225,1325,21574.5,21582.0,21583.5,21566.0,21566.0,21583.5,21574.429170862706,21567.0,21584.0,21575.108327911516,0.6791570488094294,0.75,0.25,2.5,1225
2025-06-13T02:06:00Z,569,602,21581.25,21576.5,21584.0,21574.25,21573.75,21583.5,21579.416826003824,21575.0,21584.0,21580.121457489877,0.7046314860526763,0.75,0.25,2.25,569
2025-06-13T02:07:00Z,662,723,21576.5,21581.75,21587.75,21573.5,21573.25,21587.75,21580.711963589078,21574.25,21588.0,21581.52974452555,0.8177809364715358,0.75,0.25,1.75,662
2025-06-13T02:08:00Z,525,621,21581.5,21581.75,21588.25,21577.75,21577.75,21588.0,21583.387120115774,21578.75,21588.5,21584.0126911315,0.6255710157238354,0.75,0.25,1.25,525
2025-06-13T02:09:00Z,251,275,21582.0,21584.5,21587.5,21581.25,21580.75,21586.5,21583.930913348948,21581.5,21587.5,21584.790974529347,0.860061180399498,0.75,0.25,1.5,251
2025-06-13T02:10:00Z,341,363,21583.75,21581.0,21586.0,21578.5,21578.25,21585.75,21582.651805869074,21579.0,21586.5,21583.454781704782,0.8029758357079118,0.75,0.25,1.0,341
